"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-01-23","0.00","0.0","0.0","34","12","30"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-01-24","0.00","0.0","0.0","35","7","25"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-01-25","0.00","0.0","0.0","30","12","16"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-01-26","0.00","0.0","0.0","57","16","34"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-01-27","0.00","0.0","0.0","57","24","34"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-01-28","0.00","0.0","0.0","58","28","35"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-01-29","0.00","0.0","0.0","60","33","60"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-01-30","0.23","0.0","0.0","62","47","47"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-01-31","0.00","0.0","0.0","48","23","28"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-02-01","0.00","0.0","0.0","56","20","31"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-02-02","0.94","0.0","0.0","52","31","45"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-02-03","0.12","1.1","1.0","46","-4","12"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-02-04","0.00","0.0","0.0","22","1","13"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-02-05","0.09","0.0","0.0","40","13","32"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-02-06","0.17","0.0","0.0","42","32","36"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-02-07","0.25","0.0","0.0","45","18","36"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-02-08","0.62","0.0","0.0","48","25","42"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-02-09","0.12","0.0","0.0","51","31","32"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-02-10","0.00","0.0","0.0","42","30","32"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-02-11","0.00","0.0","0.0","49","24","31"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-02-12","0.00","0.0","0.0","52","24","31"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-02-13","0.00","0.0","0.0","45","18","29"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-02-14","0.28","0.0","0.0","50","16","33"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-02-15","1.63","0.0","0.0","40","15","34"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-02-16","0.00","0.0","0.0","35","25","28"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-02-17","0.00","0.0","0.0","49","28","29"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-02-18","0.00","0.0","0.0","54","26","34"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-02-19","0.00","0.0","0.0","72","30","31"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-02-20","0.00","0.0","0.0","43","14","25"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-02-21","0.00","0.0","0.0","37","15","20"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-02-22","0.00","0.0","0.0","60","20","36"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-02-23","0.12","0.0","0.0","55","33","44"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-02-24","0.00","0.0","0.0","55","28","39"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-02-25","0.07","0.0","0.0","52","38","38"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-02-26","0.00","0.0","0.0","46","10","21"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-02-27","0.00","0.0","0.0","45","22","38"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-02-28","0.00","0.0","0.0","67","28","40"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-03-01","0.08","0.0","0.0","61","40","49"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-03-02","0.00","0.0","0.0","59","41","47"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-03-03","0.37","0.0","0.0","67","48","56"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-03-04","1.38","0.0","0.0","66","54","57"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-03-05","0.00","0.0","0.0","64","28","44"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-03-06","0.00","0.0","0.0","52","28","31"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-03-07","0.00","0.0","0.0","60","29","40"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-03-08","0.00","0.0","0.0","61","26","39"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-03-09","0.00","0.0","0.0","69","31","44"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-03-10","0.00","0.0","0.0","75","36","44"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-03-11","0.00","0.0","0.0","67","32","38"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-03-12","0.37","0.0","0.0","48","33","35"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-03-13","0.01","0.0","0.0","38","30","32"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-03-14","0.00","0.0","0.0","45","27","29"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-03-15","0.00","0.0","0.0","43","23","33"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-03-16","0.00","0.0","0.0","43","16","22"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-03-17","0.05","0.0","0.0","40","22","34"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-03-18","0.58","0.6","0.0","48","34","43"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-03-19","0.00","0.0","0.0","45","42","45"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-03-20","0.11","0.0","0.0","57","38","40"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-03-21","0.00","0.0","0.0","58","39","41"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-03-22","0.18","0.0","0.0","46","37","38"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-03-23","0.02","0.0","0.0","50","36","42"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-03-24","0.05","0.0","0.0","48","28","38"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-03-25","0.64","0.0","0.0","64","36","54"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-03-26","0.50","0.0","0.0","73","28","40"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-03-27","0.00","0.0","0.0","48","26","32"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-03-28","0.00","0.0","0.0","57","30","43"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-03-29","0.57","0.0","0.0","65","27","34"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-03-30","0.00","0.0","0.0","42","33","38"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-03-31","0.00","0.0","0.0","50","33","47"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-04-01","0.00","0.0","0.0","65","47","58"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-04-02","2.64","0.0","0.0","72","40","41"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-04-03","0.00","0.0","0.0","50","29","48"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-04-04","0.00","0.0","0.0","68","30","48"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-04-05","0.00","0.0","0.0","61","34","45"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-04-06","0.00","0.0","0.0","57","32","55"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-04-07","0.00","0.0","0.0","72","29","50"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-04-08","0.00","0.0","0.0","66","31","63"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-04-09","0.00","0.0","0.0","82","49","60"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-04-10","0.00","0.0","0.0","72","31","54"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-04-11","0.00","0.0","0.0","77","34","52"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-04-12","0.00","0.0","0.0","78","41","59"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-04-13","0.47","0.0","0.0","74","48","61"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-04-14","0.00","0.0","0.0","77","41","51"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-04-15","0.00","0.0","0.0","55","31","48"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-04-16","0.00","0.0","0.0","68","43","62"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-04-17","0.45","0.0","0.0","81","59","61"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-04-18","0.51","0.0","0.0","74","52","66"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-04-19","0.00","0.0","0.0","72","55","66"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-04-20","0.91","0.0","0.0","74","45","62"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-04-21","0.00","0.0","0.0","80","41","58"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-04-22","0.00","0.0","0.0","75","44","62"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-04-23","0.32","0.0","0.0","86","62","72"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-04-24","0.87","0.0","0.0","85","57","63"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-04-25","0.00","0.0","0.0","73","51","59"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-04-26","0.37","0.0","0.0","73","56","63"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-04-27","0.00","0.0","0.0","80","56","65"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-04-28","1.10","0.0","0.0","79","63","72"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-04-29","0.00","0.0","0.0","82","63","73"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-04-30","0.00","0.0","0.0","87","61","69"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-05-01","0.00","0.0","0.0","89","70","74"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-05-02","0.58","0.0","0.0","84","52",
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-05-03","0.00","0.0","0.0","66","37","48"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-05-04","0.00","0.0","0.0","64","39","46"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-05-05","0.00","0.0","0.0","77","48","56"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-05-06","0.00","0.0","0.0","81","49","53"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-05-07","0.00","0.0","0.0","70","41","54"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-05-08","0.00","0.0","0.0","84","50","60"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-05-09","0.00","0.0","0.0","86","61","70"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-05-10","0.00","0.0","0.0","88","52","71"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-05-11","0.81","0.0","0.0","71","58","64"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-05-12","0.15","0.0","0.0","79","61","72"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-05-13","0.00","0.0","0.0","86","62","73"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-05-14","0.00","0.0","0.0","86","60","69"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-05-15","0.00","0.0","0.0","86","58","68"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-05-16","0.10","0.0","0.0","88","56","58"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-05-17","0.15","0.0","0.0","66","48","67"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-05-18","0.00","0.0","0.0","74","44","58"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-05-19","0.00","0.0","0.0","78","46","58"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-05-20","0.00","0.0","0.0","83","49","64"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-05-21","0.00","0.0","0.0","87","51","61"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-05-22","0.00","0.0","0.0","90","58","68"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-05-23","0.00","0.0","0.0","92","56","71"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-05-24","0.00","0.0","0.0","92","58","68"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-05-25","0.00","0.0","0.0","93","62","73"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-05-26","0.13","0.0","0.0","90","58","72"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-05-27","0.00","0.0","0.0","85","52","64"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-05-28","0.00","0.0","0.0","84","54","68"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-05-29","0.00","0.0","0.0","90","62","76"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-05-30","0.05","0.0","0.0","82","65","71"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-05-31","0.10","0.0","0.0","80","67","67"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-06-01","0.30","0.0","0.0","84","67","72"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-06-02","0.02","0.0","0.0","70","56","70"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-06-03","0.00","0.0","0.0","72","56","72"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-06-04","0.31","0.0","0.0","77","64","66"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-06-05","0.15","0.0","0.0","67","58","60"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-06-06","1.02","0.0","0.0","72","54","61"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-06-07","0.05","0.0","0.0","76","54","64"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-06-08","0.00","0.0","0.0","84","54","65"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-06-09","0.00","0.0","0.0","86","54","70"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-06-10","0.00","0.0","0.0","88","54","70"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-06-11","0.00","0.0","0.0","86","56","69"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-06-12","0.00","0.0","0.0","88","62","71"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-06-13","0.12","0.0","0.0","84","66","71"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-06-14","0.38","0.0","0.0","75","62","71"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-06-15","0.49","0.0","0.0","93","67","70"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-06-16","0.05","0.0","0.0","81","69","75"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-06-17","0.00","0.0","0.0","89","71","81"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-06-18","0.00","0.0","0.0","93","71","79"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-06-19","0.03","0.0","0.0","91","65","69"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-06-20","1.80","0.0","0.0","85","65","65"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-06-21","1.89","0.0","0.0","85","64","69"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-06-22","0.00","0.0","0.0","81","54","63"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-06-23","0.00","0.0","0.0","78","54","67"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-06-24","0.00","0.0","0.0","83","57","69"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-06-25","0.00","0.0","0.0","87","67","73"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-06-26","0.00","0.0","0.0","88","67","74"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-06-27","0.16","0.0","0.0","91","60","65"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-06-28","0.00","0.0","0.0","78","52","62"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-06-29","0.00","0.0","0.0","80","55","68"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-06-30","0.00","0.0","0.0","87","61","70"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-07-01","0.00","0.0","0.0","91","64","75"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-07-02","0.00","0.0","0.0","95","69","75"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-07-03","0.00","0.0","0.0","99","69","78"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-07-04","0.22","0.0","0.0","96","66","73"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-07-05","0.00","0.0","0.0","85","57","65"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-07-06","0.00","0.0","0.0","78","53","65"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-07-07","0.00","0.0","0.0","82","54","66"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-07-08","0.10","0.0","0.0","86","62","68"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-07-09","0.16","0.0","0.0","85","62","71"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-07-10","0.00","0.0","0.0","87","58","68"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-07-11","0.00","0.0","0.0","87","59","74"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-07-12","0.00","0.0","0.0","90","62","73"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-07-13","0.00","0.0","0.0","90","61","73"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-07-14","0.00","0.0","0.0","94","65","74"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-07-15","0.00","0.0","0.0","95","68","78"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-07-16","0.00","0.0","0.0","95","66","74"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-07-17","0.00","0.0","0.0","87","55","70"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-07-18","0.00","0.0","0.0","90","57","72"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-07-19","0.00","0.0","0.0","93","62","71"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-07-20","0.42","0.0","0.0","86","66","67"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-07-21","0.05","0.0","0.0","86","59","61"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-07-22","0.07","0.0","0.0","76","59","61"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-07-23","0.22","0.0","0.0","69","59","68"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-07-24","0.00","0.0","0.0","84","59","70"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-07-25","0.00","0.0","0.0","94","60","64"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-07-26","0.00","0.0","0.0","92","54","76"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-07-27","0.00","0.0","0.0","93","66","73"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-07-28","0.00","0.0","0.0","95","66","74"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-07-29","0.00","0.0","0.0","96","68","74"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-07-30","0.00","0.0","0.0","95","68","76"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-07-31","0.00","0.0","0.0","97","68","76"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-08-01","0.00","0.0","0.0","97","60","76"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-08-02","0.00","0.0","0.0","98","62","76"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-08-03","0.00","0.0","0.0","95","71","79"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-08-04","1.05","0.0","0.0","98","68","76"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-08-05","0.00","0.0","0.0","92","70","77"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-08-06","0.00","0.0","0.0","91","66","74"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-08-07","0.00","0.0","0.0","90","66","72"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-08-08","0.00","0.0","0.0","92",,"74"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-08-09","0.56","0.0","0.0","84",,"72"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-08-10","0.10","0.0","0.0","83","68","72"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-08-11","0.00","0.0","0.0","84","66","71"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-08-12","0.42","0.0","0.0","77",,"69"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-08-13","0.13","0.0","0.0","82","63","67"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-08-14","0.00","0.0","0.0","87","62","68"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-08-15","0.00","0.0","0.0","88","60","73"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-08-16","0.00","0.0","0.0","93","68","75"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-08-17","0.00","0.0","0.0","95",,"68"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-08-18","0.12","0.0","0.0","95",,"76"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-08-19","0.00","0.0","0.0","92",,"74"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-08-20","0.00","0.0","0.0","92",,"74"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-08-21","2.22","0.0","0.0","92",,"69"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-08-22","0.00","0.0","0.0","86","68","75"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-08-23","0.50","0.0","0.0","90","69","71"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-08-24","0.00","0.0","0.0","84",,"70"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-08-25","0.00","0.0","0.0","82","62","63"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-08-26","0.00","0.0","0.0","85","60","66"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-08-27","0.00","0.0","0.0","88","59","67"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-08-28","0.00","0.0","0.0","90","60","67"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-08-29","0.00","0.0","0.0","92","61","74"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-08-30","0.00","0.0","0.0","93","69","76"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-08-31","0.00","0.0","0.0","94","66","71"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-09-01","0.00","0.0","0.0","93","68","73"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-09-02","0.00","0.0","0.0","93","66","74"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-09-03","0.00","0.0","0.0","94","66","74"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-09-04","0.11","0.0","0.0","85","69","71"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-09-05","0.00","0.0","0.0","87","65","73"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-09-06","0.00","0.0","0.0","91","67","70"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-09-07","0.00","0.0","0.0","94","69","73"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-09-08","0.00","0.0","0.0","97","69","75"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-09-09","0.00","0.0","0.0","96","68","75"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-09-10","0.00","0.0","0.0","92","69","74"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-09-11","0.00","0.0","0.0","81","50","59"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-09-12","0.00","0.0","0.0","83","52","61"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-09-13","0.00","0.0","0.0","91","59","69"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-09-14","0.00","0.0","0.0","95","69","73"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-09-15","0.00","0.0","0.0","95","60","66"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-09-16","0.00","0.0","0.0","95","62","69"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-09-17","0.00","0.0","0.0","94","60","68"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-09-18","0.00","0.0","0.0","93","68","74"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-09-19","0.18","0.0","0.0","92","69","71"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-09-20","0.01","0.0","0.0","84","66","71"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-09-21","0.00","0.0","0.0","93","67","74"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-09-22","0.00","0.0","0.0","94","65","74"
"USC00401790","CLARKSVILLE SEWAGE PLANT, TN US","1970-09-23","0.00","0.0","0.0","93","65","75"
